deposit_id,player_id,deposit_ts,amount,currency,status,_source_file,_ingested_at
D0000603,P00143,2024-02-01T01:55:00Z,1425.94,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000092,P00026,2024-03-05T20:44:00Z,126.82,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001039,P00227,2024-02-02T23:41:00Z,1532.96,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000695,P00157,2024-03-10T02:33:00Z,686.41,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001006,P00220,2024-02-16T12:32:00Z,1227.23,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000549,P00137,2023-10-12T05:20:00Z,992.77,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000296,P00075,2024-03-22T02:21:00Z,41.26,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000921,P00214,2024-03-12T02:03:00Z,221.05,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000035,P00007,2024-02-10T01:19:00Z,67.66,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000398,P00104,2024-02-23T23:18:00Z,263.45,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000636,P00144,2023-11-08T15:20:00Z,1632.47,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000662,P00152,2024-01-04T08:25:00Z,296.06,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000509,P00131,2024-02-09T08:56:00Z,1927.06,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000690,P00156,2023-12-16T09:20:00Z,1023.86,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001012,P00222,2023-11-14T13:18:00Z,1747.55,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000256,P00068,2023-11-26T16:30:00Z,251.11,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000741,P00172,2024-02-25T09:17:00Z,215.08,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000902,P00210,2024-02-10T16:05:00Z,1351.08,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000912,P00212,2024-02-02T00:20:00Z,1906.72,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000745,P00173,2023-10-22T02:42:00Z,270.97,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000008,P00003,2023-12-02T16:29:00Z,1002.81,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000506,P00130,2023-12-29T12:34:00Z,818.59,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000860,P00198,2023-12-11T13:18:00Z,281.92,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000322,P00082,2024-02-27T04:23:00Z,1438.79,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000291,P00073,2023-11-28T16:07:00Z,195.21,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000553,P00137,2023-10-11T17:40:00Z,263.49,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000039,P00008,2023-12-06T14:38:00Z,889.70,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000856,P00197,2023-08-15T10:41:00Z,151.83,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001064,P00231,2024-03-13T02:47:00Z,1637.74,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000646,P00147,2024-03-11T09:40:00Z,1974.23,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000477,P00120,2024-01-27T18:39:00Z,731.95,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000199,P00050,2023-10-09T10:10:00Z,1741.02,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000533,P00135,2024-01-27T18:56:00Z,1471.91,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000837,P00193,2024-02-04T15:19:00Z,127.15,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000021,P00005,2023-09-14T04:59:00Z,279.99,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001137,P00195,2024-01-01T04:17:00Z,216.54,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000320,P00081,2023-10-16T05:37:00Z,185.75,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000758,P00182,2024-01-03T15:21:00Z,1626.24,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000496,P00125,2024-01-10T22:07:00Z,669.12,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000831,P00193,2024-03-03T16:58:00Z,632.17,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000068,P00021,2023-10-26T17:18:00Z,211.21,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000573,P00139,2023-11-07T02:08:00Z,1307.73,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000175,P00043,2024-01-20T04:15:00Z,1473.45,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000268,P00070,2024-03-06T16:26:00Z,1010.22,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000334,P00088,2023-11-21T10:53:00Z,120.18,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000752,P00177,2024-02-19T00:53:00Z,674.94,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001121,P00249,2023-12-04T01:16:00Z,1171.41,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000527,P00135,2023-12-24T19:48:00Z,135.90,USD,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000441,P00115,2023-10-26T16:56:00Z,1563.04,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000801,P00189,2023-11-04T09:43:00Z,157.95,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000530,P00135,2023-12-28T01:46:00Z,1959.73,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000154,P00037,2023-11-24T20:31:00Z,417.06,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000501,P00127,2023-08-24T13:45:00Z,979.37,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000499,P00126,2024-02-22T00:39:00Z,83.29,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000349,P00094,2023-12-16T21:34:00Z,231.72,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000111,P00029,2023-12-03T10:22:00Z,56.65,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000831,P00193,2024-03-03T16:58:00Z,632.17,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000368,P00098,2024-02-17T10:47:00Z,820.53,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000448,P00115,2023-10-17T19:29:00Z,1328.71,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000321,P00082,2024-03-04T02:20:00Z,1625.01,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000843,P00195,2024-01-07T02:47:00Z,306.26,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000775,P00184,2023-09-12T00:26:00Z,662.11,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000350,P00094,2023-11-14T10:23:00Z,1561.00,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000078,P00023,2024-02-29T20:08:00Z,368.32,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000105,P00028,2023-09-27T21:50:00Z,76.90,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000816,P00193,2024-02-20T00:09:00Z,1331.97,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000020,P00005,2023-10-07T21:14:00Z,389.80,USD,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000420,P00111,2023-11-30T04:39:00Z,1291.94,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000501,P00127,2023-08-24T13:45:00Z,979.37,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000707,P00158,2024-03-12T14:40:00Z,350.35,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001072,P00236,2023-11-28T10:48:00Z,1593.98,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000301,P00076,2024-01-07T21:12:00Z,918.84,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000608,P00143,2024-02-08T00:00:00Z,1986.77,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000885,P00205,2024-02-07T10:07:00Z,1691.09,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000397,P00104,2024-02-25T15:38:00Z,170.59,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000414,P00111,2023-12-13T22:30:00Z,12.83,EUR,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000803,P00189,2023-11-15T02:13:00Z,139.90,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000052,P00013,2024-02-02T21:05:00Z,991.40,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000258,P00068,2023-11-29T09:31:00Z,327.69,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000380,P00100,2023-12-23T02:15:00Z,1751.85,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000591,P00141,2024-03-25T11:37:00Z,1354.00,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000884,P00204,2023-12-06T17:46:00Z,211.45,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000050,P00012,2024-01-05T10:37:00Z,554.54,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000994,P00219,2024-02-12T01:55:00Z,1713.24,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001018,P00222,2023-11-15T01:52:00Z,522.47,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000067,P00021,2023-11-02T08:53:00Z,1015.19,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000772,P00184,2023-10-11T23:27:00Z,131.11,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000589,P00141,2024-03-16T17:17:00Z,1076.50,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000201,P00050,2023-10-12T00:02:00Z,1756.60,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000444,P00115,2023-11-01T05:06:00Z,602.10,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001088,P00241,2023-12-25T20:59:00Z,226.36,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000488,P00120,2024-01-27T07:10:00Z,1082.36,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000257,P00068,2023-11-21T19:57:00Z,260.15,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000204,P00051,2024-03-02T06:53:00Z,195.09,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000476,P00120,2024-01-27T12:01:00Z,729.20,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000385,P00100,2023-12-28T18:30:00Z,1174.50,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000891,P00206,2023-11-09T06:33:00Z,978.69,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001073,P00236,2023-12-03T08:23:00Z,972.80,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000862,P00198,2023-12-12T11:01:00Z,177.87,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000048,P00012,2023-12-15T14:02:00Z,1332.32,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000029,P00006,2024-02-21T01:39:00Z,1375.40,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000685,P00154,2023-12-18T22:39:00Z,67.85,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000024,P00006,2024-02-01T19:43:00Z,1149.72,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000248,P00066,2023-12-27T02:25:00Z,46.25,USD,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000923,P00214,2024-03-15T02:34:00Z,295.83,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000669,P00153,2024-03-10T11:50:00Z,115.22,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000905,P00210,2023-11-27T16:35:00Z,1165.39,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000290,P00073,2024-01-14T02:28:00Z,433.11,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000292,P00073,2023-12-24T12:16:00Z,227.07,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001083,P00241,2023-12-17T23:55:00Z,219.83,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000138,P00034,2023-11-29T18:14:00Z,286.83,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000956,P00216,2023-12-19T16:28:00Z,97.14,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000804,P00189,2023-11-15T18:01:00Z,74.38,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000728,P00167,2024-03-08T17:33:00Z,183.26,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000998,P00219,2024-02-08T18:58:00Z,1988.80,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000967,P00217,2024-02-19T13:58:00Z,327.68,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000097,P00027,2024-02-24T01:46:00Z,1798.36,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000750,P00177,2024-02-16T12:10:00Z,1101.82,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000528,P00135,2024-01-18T01:55:00Z,176.61,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000388,P00101,2024-01-31T11:15:00Z,248.98,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000006,P00001,2024-01-11T08:09:00Z,1872.78,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000306,P00078,2024-02-07T00:52:00Z,397.08,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000610,P00143,2024-02-05T00:38:00Z,116.38,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000034,P00007,2024-02-28T21:57:00Z,161.24,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000055,P00016,2023-10-04T02:47:00Z,262.71,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000937,P00216,2023-12-18T12:47:00Z,1225.80,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000084,P00026,2024-03-05T04:35:00Z,1014.69,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000716,P00162,2024-03-20T06:09:00Z,133.26,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000123,P00031,2024-01-07T23:49:00Z,153.63,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001131,P00250,2023-09-21T07:38:00Z,117.56,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000172,P00043,2023-12-01T01:38:00Z,1116.74,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000523,P00135,2023-12-25T01:02:00Z,157.37,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000399,P00104,2024-02-28T08:05:00Z,209.07,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000790,P00188,2023-12-18T21:06:00Z,123.13,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000653,P00148,2024-03-11T03:30:00Z,1746.28,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000606,P00143,2024-02-04T14:25:00Z,570.82,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001140,P00244,2024-02-12T09:08:00Z,555.17,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000928,P00216,2023-10-07T02:35:00Z,58.34,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000139,P00035,2023-09-12T14:37:00Z,775.87,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000988,P00218,2023-10-06T20:45:00Z,1227.87,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001004,P00220,2024-01-31T16:24:00Z,301.82,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001115,P00247,2024-02-13T12:24:00Z,1402.77,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000191,P00048,2023-10-10T01:06:00Z,208.11,EUR,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000412,P00110,2023-12-14T05:26:00Z,98.58,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001078,P00240,2023-12-14T00:23:00Z,1917.22,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000085,P00026,2024-03-06T17:02:00Z,317.44,USD,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000893,P00206,2023-11-27T10:26:00Z,908.16,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000616,P00143,2024-02-08T02:04:00Z,553.57,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000713,P00161,2024-02-22T11:59:00Z,744.17,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001120,P00249,2023-11-27T11:51:00Z,213.69,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000335,P00089,2024-03-15T07:37:00Z,1161.81,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000881,P00203,2023-12-28T02:19:00Z,1574.05,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000245,P00066,2024-01-05T18:20:00Z,25.38,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000240,P00063,2023-10-22T17:53:00Z,1020.59,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000355,P00094,2023-11-14T14:44:00Z,279.77,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000817,P00193,2023-12-17T15:27:00Z,119.93,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000040,P00008,2023-10-17T09:11:00Z,1226.26,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000431,P00113,2024-01-09T00:50:00Z,90.23,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000310,P00078,2024-02-15T17:28:00Z,637.63,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000346,P00093,2023-11-23T00:24:00Z,1848.59,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000500,P00126,2024-02-22T03:01:00Z,248.82,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001146,P00220,2024-02-13T14:05:00Z,1897.54,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000359,P00095,2023-12-13T15:47:00Z,647.97,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000872,P00202,2024-03-07T03:48:00Z,859.27,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000402,P00105,2023-11-10T16:38:00Z,661.29,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000781,P00187,2023-10-10T05:27:00Z,137.40,EUR,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000588,P00140,2023-09-26T09:44:00Z,1424.52,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000876,P00202,2024-03-06T07:02:00Z,1556.13,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000217,P00054,2023-09-30T14:30:00Z,1441.07,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000129,P00031,2023-12-17T01:52:00Z,43.11,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000568,P00139,2023-10-03T05:52:00Z,1949.09,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000095,P00027,2024-01-31T02:22:00Z,201.52,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000922,P00214,2024-03-12T23:53:00Z,95.30,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000161,P00038,2024-03-06T13:22:00Z,1145.86,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
