deposit_id,player_id,deposit_ts,amount,currency,status,is_currency_valid,is_confirmed,amount_brl,_ingested_at
D0000252,P00068,2023-12-04T19:57:00.000Z,21.24,USD,confirmed,true,true,106.76,2026-07-31T13:00:01.297Z
D0000761,P00182,2024-01-30T12:51:00.000Z,567.05,BRL,confirmed,true,true,567.05,2026-07-31T13:00:01.297Z
D0000270,P00071,2023-11-02T21:53:00.000Z,46.64,EUR,confirmed,true,true,247.38,2026-07-31T13:00:01.297Z
D0000679,P00153,2024-03-09T02:13:00.000Z,53.69,USD,confirmed,true,true,258.14,2026-07-31T13:00:01.297Z
D0000315,P00081,2023-10-26T01:11:00.000Z,363.19,USD,failed,true,false,1830.09,2026-07-31T13:00:01.297Z
D0000989,P00218,2023-11-09T19:50:00.000Z,66.64,BRL,confirmed,true,true,66.64,2026-07-31T13:00:01.297Z
D0000132,P00032,2024-02-19T01:49:00.000Z,101.11,USD,pending,true,false,493.63,2026-07-31T13:00:01.297Z
D0000694,P00157,2024-01-18T13:14:00.000Z,49.74,EUR,confirmed,true,true,261.09,2026-07-31T13:00:01.297Z
D0000186,P00047,2024-02-01T02:13:00.000Z,162.67,EUR,pending,true,false,856.82,2026-07-31T13:00:01.297Z
D0000966,P00217,2024-02-21T06:04:00.000Z,409.28,BRL,pending,true,false,409.28,2026-07-31T13:00:01.297Z
D0000736,P00170,2024-03-05T01:28:00.000Z,1997.51,BRL,confirmed,true,true,1997.51,2026-07-31T13:00:01.297Z
D0000118,P00030,2024-02-08T18:45:00.000Z,336.52,EUR,confirmed,true,true,1766.86,2026-07-31T13:00:01.297Z
D0000060,P00019,2024-01-25T12:39:00.000Z,189.42,EUR,confirmed,true,true,993.39,2026-07-31T13:00:01.297Z
D0000629,P00144,2023-10-22T23:51:00.000Z,1304.64,BRL,confirmed,true,true,1304.64,2026-07-31T13:00:01.297Z
D0000327,P00085,2023-08-28T23:30:00.000Z,1125.61,BRL,confirmed,true,true,1125.61,2026-07-31T13:00:01.297Z
D0000806,P00190,2024-03-20T15:43:00.000Z,61.95,USD,confirmed,true,true,301.48,2026-07-31T13:00:01.297Z
D0000907,P00210,2023-10-29T10:01:00.000Z,1067.42,BRL,confirmed,true,true,1067.42,2026-07-31T13:00:01.297Z
D0001047,P00229,2023-12-03T08:32:00.000Z,165.32,USD,confirmed,true,true,833.52,2026-07-31T13:00:01.297Z
D0000734,P00169,2023-12-23T23:28:00.000Z,1220.76,BRL,confirmed,true,true,1220.76,2026-07-31T13:00:01.297Z
D0000860,P00198,2023-12-11T13:18:00.000Z,281.92,EUR,failed,true,false,1487.61,2026-07-31T13:00:01.297Z
D0000775,P00184,2023-09-12T00:26:00.000Z,662.11,BRL,confirmed,true,true,662.11,2026-07-31T13:00:01.297Z
D0000596,P00142,2023-12-06T01:17:00.000Z,1710.32,BRL,confirmed,true,true,1710.32,2026-07-31T13:00:01.297Z
D0000611,P00143,2024-01-31T01:54:00.000Z,1294.26,BRL,confirmed,true,true,1294.26,2026-07-31T13:00:01.297Z
D0000339,P00089,2024-03-15T03:51:00.000Z,1448.74,BRL,confirmed,true,true,1448.74,2026-07-31T13:00:01.297Z
D0000224,P00056,2023-09-16T06:36:00.000Z,61.26,EUR,pending,true,false,327.64,2026-07-31T13:00:01.297Z
D0000722,P00164,2024-02-10T03:08:00.000Z,301.32,EUR,confirmed,true,true,1588.32,2026-07-31T13:00:01.297Z
D0000113,P00029,2023-12-05T05:27:00.000Z,280.21,BRL,failed,true,false,280.21,2026-07-31T13:00:01.297Z
D0000261,P00069,2024-02-20T08:07:00.000Z,184.76,USD,failed,true,false,905.77,2026-07-31T13:00:01.297Z
D0000256,P00068,2023-11-26T16:30:00.000Z,251.11,USD,confirmed,true,true,1245.05,2026-07-31T13:00:01.297Z
D0001031,P00224,2024-03-17T16:50:00.000Z,179.86,EUR,pending,true,false,956.87,2026-07-31T13:00:01.297Z
D0000607,P00143,2024-02-16T12:12:00.000Z,1510.73,BRL,confirmed,true,true,1510.73,2026-07-31T13:00:01.297Z
D0000106,P00028,2023-12-19T08:44:00.000Z,1275.71,BRL,confirmed,true,true,1275.71,2026-07-31T13:00:01.297Z
D0000120,P00030,2024-01-29T00:14:00.000Z,50.60,EUR,confirmed,true,true,266.17,2026-07-31T13:00:01.297Z
D0000703,P00158,2024-03-15T17:05:00.000Z,178.93,BRL,pending,true,false,178.93,2026-07-31T13:00:01.297Z
D0000651,P00148,2024-03-14T05:12:00.000Z,1456.74,BRL,confirmed,true,true,1456.74,2026-07-31T13:00:01.297Z
D0000993,P00218,2023-10-30T08:44:00.000Z,217.46,BRL,failed,true,false,217.46,2026-07-31T13:00:01.297Z
D0000564,P00139,2023-10-25T00:30:00.000Z,1770.69,BRL,confirmed,true,true,1770.69,2026-07-31T13:00:01.297Z
D0000487,P00120,2024-01-27T21:01:00.000Z,1026.27,BRL,confirmed,true,true,1026.27,2026-07-31T13:00:01.297Z
D0000748,P00176,2024-01-10T20:10:00.000Z,234.20,EUR,confirmed,true,true,1236.32,2026-07-31T13:00:01.297Z
D0000209,P00053,2024-03-02T14:27:00.000Z,645.65,BRL,pending,true,false,645.65,2026-07-31T13:00:01.297Z
D0000382,P00100,2024-01-15T11:02:00.000Z,1246.96,BRL,confirmed,true,true,1246.96,2026-07-31T13:00:01.297Z
D0000531,P00135,2024-02-04T08:54:00.000Z,1586.96,BRL,confirmed,true,true,1586.96,2026-07-31T13:00:01.297Z
D0000248,P00066,2023-12-27T02:25:00.000Z,46.25,USD,failed,true,false,232.52,2026-07-31T13:00:01.297Z
D0000713,P00161,2024-02-22T11:59:00.000Z,744.17,BRL,confirmed,true,true,744.17,2026-07-31T13:00:01.297Z
D0000881,P00203,2023-12-28T02:19:00.000Z,1574.05,BRL,confirmed,true,true,1574.05,2026-07-31T13:00:01.297Z
D0000965,P00217,2024-02-10T05:47:00.000Z,1482.44,BRL,pending,true,false,1482.44,2026-07-31T13:00:01.297Z
D0000366,P00097,2023-12-22T10:14:00.000Z,23.11,USD,confirmed,true,true,116.11,2026-07-31T13:00:01.297Z
D0000484,P00120,2024-01-27T14:42:00.000Z,1893.09,BRL,confirmed,true,true,1893.09,2026-07-31T13:00:01.297Z
D0000212,P00053,2024-03-17T04:43:00.000Z,1144.84,BRL,confirmed,true,true,1144.84,2026-07-31T13:00:01.297Z
D0000329,P00086,2023-09-22T10:42:00.000Z,1045.30,BRL,confirmed,true,true,1045.3,2026-07-31T13:00:01.297Z
D0000452,P00115,2023-10-27T13:11:00.000Z,1076.07,BRL,confirmed,true,true,1076.07,2026-07-31T13:00:01.297Z
D0000757,P00181,2023-10-13T23:24:00.000Z,1407.12,BRL,confirmed,true,true,1407.12,2026-07-31T13:00:01.297Z
D0001036,P00227,2024-01-28T00:23:00.000Z,1526.63,BRL,confirmed,true,true,1526.63,2026-07-31T13:00:01.297Z
D0000954,P00216,2023-11-19T10:37:00.000Z,1367.76,BRL,confirmed,true,true,1367.76,2026-07-31T13:00:01.297Z
D0000801,P00189,2023-11-04T09:43:00.000Z,157.95,EUR,failed,true,false,838.16,2026-07-31T13:00:01.297Z
D0000994,P00219,2024-02-12T01:55:00.000Z,1713.24,BRL,confirmed,true,true,1713.24,2026-07-31T13:00:01.297Z
D0000740,P00171,2024-01-19T04:50:00.000Z,288.26,USD,confirmed,true,true,1404.31,2026-07-31T13:00:01.297Z
D0001048,P00229,2024-01-05T18:01:00.000Z,1532.63,BRL,failed,true,false,1532.63,2026-07-31T13:00:01.297Z
D0000878,P00202,2024-03-12T15:55:00.000Z,867.65,BRL,failed,true,false,867.65,2026-07-31T13:00:01.297Z
D0000904,P00210,2023-10-27T14:55:00.000Z,1785.58,BRL,confirmed,true,true,1785.58,2026-07-31T13:00:01.297Z
D0000928,P00216,2023-10-07T02:35:00.000Z,58.34,BRL,confirmed,true,true,58.34,2026-07-31T13:00:01.297Z
D0000431,P00113,2024-01-09T00:50:00.000Z,90.23,EUR,confirmed,true,true,476.2,2026-07-31T13:00:01.297Z
D0000781,P00187,2023-10-10T05:27:00.000Z,137.40,EUR,pending,true,false,732.66,2026-07-31T13:00:01.297Z
D0001104,P00246,2024-02-12T12:51:00.000Z,305.26,BRL,confirmed,true,true,305.26,2026-07-31T13:00:01.297Z
D0000136,P00033,2024-03-17T00:19:00.000Z,1938.38,BRL,confirmed,true,true,1938.38,2026-07-31T13:00:01.297Z
D0000193,P00049,2024-03-21T04:09:00.000Z,1237.48,BRL,confirmed,true,true,1237.48,2026-07-31T13:00:01.297Z
D0000771,P00184,2023-10-12T02:01:00.000Z,102.09,USD,confirmed,true,true,518.79,2026-07-31T13:00:01.297Z
D0000814,P00193,2024-01-16T21:33:00.000Z,563.27,BRL,failed,true,false,563.27,2026-07-31T13:00:01.297Z
D0001002,P00219,2024-02-10T02:18:00.000Z,1827.12,BRL,confirmed,true,true,1827.12,2026-07-31T13:00:01.297Z
D0000669,P00153,2024-03-10T11:50:00.000Z,115.22,USD,pending,true,false,553.98,2026-07-31T13:00:01.297Z
D0000825,P00193,2024-02-07T22:38:00.000Z,1336.10,BRL,confirmed,true,true,1336.1,2026-07-31T13:00:01.297Z
D0000419,P00111,2023-12-13T02:04:00.000Z,190.86,EUR,confirmed,true,true,1016.48,2026-07-31T13:00:01.297Z
D0001091,P00242,2023-10-14T12:12:00.000Z,267.20,BRL,confirmed,true,true,267.2,2026-07-31T13:00:01.297Z
D0000298,P00075,2024-01-14T13:39:00.000Z,183.81,USD,failed,true,false,901.1,2026-07-31T13:00:01.297Z
D0000549,P00137,2023-10-12T05:20:00.000Z,992.77,BRL,failed,true,false,992.77,2026-07-31T13:00:01.297Z
D0000380,P00100,2023-12-23T02:15:00.000Z,1751.85,BRL,confirmed,true,true,1751.85,2026-07-31T13:00:01.297Z
D0000958,P00217,2024-02-19T02:19:00.000Z,1776.18,BRL,confirmed,true,true,1776.18,2026-07-31T13:00:01.297Z
D0000826,P00193,2024-03-04T05:46:00.000Z,1329.54,BRL,pending,true,false,1329.54,2026-07-31T13:00:01.297Z
D0000664,P00152,2024-03-10T02:22:00.000Z,1401.66,BRL,confirmed,true,true,1401.66,2026-07-31T13:00:01.297Z
D0000107,P00029,2023-12-02T01:05:00.000Z,1098.43,BRL,confirmed,true,true,1098.43,2026-07-31T13:00:01.297Z
D0000437,P00115,2023-10-15T21:31:00.000Z,748.43,BRL,confirmed,true,true,748.43,2026-07-31T13:00:01.297Z
D0000089,P00026,2024-03-07T14:03:00.000Z,210.72,BRL,confirmed,true,true,210.72,2026-07-31T13:00:01.297Z
D0000962,P00217,2024-02-27T05:37:00.000Z,1964.75,BRL,confirmed,true,true,1964.75,2026-07-31T13:00:01.297Z
D0000813,P00193,2023-12-27T06:27:00.000Z,1948.07,BRL,confirmed,true,true,1948.07,2026-07-31T13:00:01.297Z
D0000080,P00023,2024-02-29T04:26:00.000Z,1004.44,BRL,confirmed,true,true,1004.44,2026-07-31T13:00:01.297Z
D0000723,P00165,2023-11-11T01:01:00.000Z,878.37,BRL,confirmed,true,true,878.37,2026-07-31T13:00:01.297Z
D0000830,P00193,2023-12-13T04:48:00.000Z,367.73,BRL,confirmed,true,true,367.73,2026-07-31T13:00:01.297Z
D0000900,P00209,2023-11-07T12:57:00.000Z,864.27,BRL,confirmed,true,true,864.27,2026-07-31T13:00:01.297Z
D0000715,P00161,2023-12-24T15:19:00.000Z,1751.26,BRL,failed,true,false,1751.26,2026-07-31T13:00:01.297Z
D0000750,P00177,2024-02-16T12:10:00.000Z,1101.82,BRL,confirmed,true,true,1101.82,2026-07-31T13:00:01.297Z
D0000123,P00031,2024-01-07T23:49:00.000Z,153.63,USD,pending,true,false,762.97,2026-07-31T13:00:01.297Z
D0000827,P00193,2024-03-13T20:51:00.000Z,1604.22,BRL,confirmed,true,true,1604.22,2026-07-31T13:00:01.297Z
D0001147,P00104,2024-02-13T19:40:00.000Z,41.00,USD,confirmed,true,true,199.88,2026-07-31T13:00:01.297Z
D0000543,P00136,2023-11-19T23:17:00.000Z,1781.66,BRL,confirmed,true,true,1781.66,2026-07-31T13:00:01.297Z
D0000114,P00029,2023-12-05T13:31:00.000Z,562.75,BRL,pending,true,false,562.75,2026-07-31T13:00:01.297Z
D0000649,P00148,2024-03-11T17:02:00.000Z,701.87,BRL,failed,true,false,701.87,2026-07-31T13:00:01.297Z
D0000672,P00153,2024-03-10T16:13:00.000Z,227.93,USD,confirmed,true,true,1095.9,2026-07-31T13:00:01.297Z
D0000088,P00026,2024-03-03T20:05:00.000Z,638.64,BRL,failed,true,false,638.64,2026-07-31T13:00:01.297Z
D0000413,P00110,2023-12-08T17:08:00.000Z,14.12,USD,confirmed,true,true,70.62,2026-07-31T13:00:01.297Z
D0000147,P00037,2023-11-29T10:24:00.000Z,995.12,BRL,failed,true,false,995.12,2026-07-31T13:00:01.297Z
D0000464,P00118,2023-11-22T21:44:00.000Z,990.94,BRL,confirmed,true,true,990.94,2026-07-31T13:00:01.297Z
D0000691,P00156,2024-01-01T14:18:00.000Z,195.69,EUR,confirmed,true,true,1034.95,2026-07-31T13:00:01.297Z
D0000695,P00157,2024-03-10T02:33:00.000Z,686.41,BRL,confirmed,true,true,686.41,2026-07-31T13:00:01.297Z
D0000922,P00214,2024-03-12T23:53:00.000Z,95.30,EUR,confirmed,true,true,504.82,2026-07-31T13:00:01.297Z
D0000056,P00016,2023-10-21T08:29:00.000Z,1126.23,BRL,confirmed,true,true,1126.23,2026-07-31T13:00:01.297Z
D0000987,P00218,2023-10-13T18:43:00.000Z,692.02,BRL,confirmed,true,true,692.02,2026-07-31T13:00:01.297Z
D0000159,P00038,2024-03-23T04:08:00.000Z,821.41,BRL,confirmed,true,true,821.41,2026-07-31T13:00:01.297Z
D0000834,P00193,2024-02-03T08:27:00.000Z,326.29,USD,confirmed,true,true,1587.14,2026-07-31T13:00:01.297Z
D0000856,P00197,2023-08-15T10:41:00.000Z,151.83,EUR,confirmed,true,true,811.44,2026-07-31T13:00:01.297Z
D0000728,P00167,2024-03-08T17:33:00.000Z,183.26,BRL,failed,true,false,183.26,2026-07-31T13:00:01.297Z
D0000872,P00202,2024-03-07T03:48:00.000Z,859.27,BRL,confirmed,true,true,859.27,2026-07-31T13:00:01.297Z
D0000241,P00063,2023-11-21T02:35:00.000Z,747.95,BRL,confirmed,true,true,747.95,2026-07-31T13:00:01.297Z
D0000859,P00198,2023-12-13T08:43:00.000Z,291.97,USD,confirmed,true,true,1476.29,2026-07-31T13:00:01.297Z
D0000408,P00108,2024-02-26T01:53:00.000Z,604.14,BRL,confirmed,true,true,604.14,2026-07-31T13:00:01.297Z
D0000246,P00066,2023-12-29T00:54:00.000Z,47.05,USD,confirmed,true,true,234.42,2026-07-31T13:00:01.297Z
D0000357,P00095,2023-12-20T15:48:00.000Z,763.01,BRL,confirmed,true,true,763.01,2026-07-31T13:00:01.297Z
D0000059,P00019,2024-01-19T09:16:00.000Z,73.57,EUR,confirmed,true,true,384.29,2026-07-31T13:00:01.297Z
D0000283,P00072,2024-02-16T18:18:00.000Z,29.25,EUR,confirmed,true,true,153.71,2026-07-31T13:00:01.297Z
D0000244,P00066,2024-01-02T09:06:00.000Z,395.58,USD,confirmed,true,true,1951.21,2026-07-31T13:00:01.297Z
D0000156,P00038,2024-03-16T16:58:00.000Z,78.50,EUR,confirmed,true,true,417.63,2026-07-31T13:00:01.297Z
D0000475,P00118,2023-11-09T05:59:00.000Z,189.71,BRL,confirmed,true,true,189.71,2026-07-31T13:00:01.297Z
D0000794,P00188,2023-11-21T10:49:00.000Z,37.96,EUR,confirmed,true,true,198.86,2026-07-31T13:00:01.297Z
D0000840,P00194,2023-10-18T00:47:00.000Z,209.09,EUR,confirmed,true,true,1125.74,2026-07-31T13:00:01.297Z
D0000690,P00156,2023-12-16T09:20:00.000Z,1023.86,BRL,confirmed,true,true,1023.86,2026-07-31T13:00:01.297Z
D0000934,P00216,2023-11-14T23:02:00.000Z,481.24,BRL,pending,true,false,481.24,2026-07-31T13:00:01.297Z
D0000074,P00023,2024-02-29T06:45:00.000Z,1630.87,BRL,confirmed,true,true,1630.87,2026-07-31T13:00:01.297Z
D0000867,P00199,2024-02-21T23:50:00.000Z,1927.16,BRL,confirmed,true,true,1927.16,2026-07-31T13:00:01.297Z
D0000190,P00048,2023-09-05T08:26:00.000Z,1264.96,BRL,confirmed,true,true,1264.96,2026-07-31T13:00:01.297Z
D0000104,P00028,2023-12-25T22:49:00.000Z,1381.74,BRL,confirmed,true,true,1381.74,2026-07-31T13:00:01.297Z
D0000923,P00214,2024-03-15T02:34:00.000Z,295.83,EUR,confirmed,true,true,1573.85,2026-07-31T13:00:01.297Z
D0000929,P00216,2023-12-08T14:04:00.000Z,1099.36,BRL,confirmed,true,true,1099.36,2026-07-31T13:00:01.297Z
D0001035,P00225,2024-03-19T00:48:00.000Z,1424.03,BRL,confirmed,true,true,1424.03,2026-07-31T13:00:01.297Z
D0000977,P00217,2024-02-02T02:24:00.000Z,1592.44,BRL,confirmed,true,true,1592.44,2026-07-31T13:00:01.297Z
D0001087,P00241,2023-12-25T01:34:00.000Z,1800.15,BRL,confirmed,true,true,1800.15,2026-07-31T13:00:01.297Z
D0000448,P00115,2023-10-17T19:29:00.000Z,1328.71,BRL,pending,true,false,1328.71,2026-07-31T13:00:01.297Z
D0000808,P00192,2023-12-19T23:42:00.000Z,507.94,BRL,failed,true,false,507.94,2026-07-31T13:00:01.297Z
D0000524,P00135,2024-02-02T01:06:00.000Z,1226.41,BRL,confirmed,true,true,1226.41,2026-07-31T13:00:01.297Z
D0000738,P00170,2024-03-01T06:12:00.000Z,1790.23,BRL,confirmed,true,true,1790.23,2026-07-31T13:00:01.297Z
D0000004,P00001,2024-01-18T17:20:00.000Z,1615.49,BRL,confirmed,true,true,1615.49,2026-07-31T13:00:01.297Z
D0000634,P00144,2024-01-02T13:53:00.000Z,330.09,USD,confirmed,true,true,1628.18,2026-07-31T13:00:01.297Z
D0000028,P00006,2024-02-17T03:35:00.000Z,315.58,USD,confirmed,true,true,1553.72,2026-07-31T13:00:01.297Z
D0000140,P00036,2023-09-12T18:05:00.000Z,435.61,BRL,confirmed,true,true,435.61,2026-07-31T13:00:01.297Z
D0001030,P00223,2024-02-20T00:13:00.000Z,263.48,USD,confirmed,true,true,1291.68,2026-07-31T13:00:01.297Z
D0000075,P00023,2024-02-27T02:13:00.000Z,373.66,BRL,confirmed,true,true,373.66,2026-07-31T13:00:01.297Z
D0001011,P00222,2023-11-26T12:25:00.000Z,1826.12,BRL,confirmed,true,true,1826.12,2026-07-31T13:00:01.297Z
D0000961,P00217,2024-02-09T00:12:00.000Z,1299.08,BRL,confirmed,true,true,1299.08,2026-07-31T13:00:01.297Z
D0000015,P00005,2023-09-07T03:22:00.000Z,103.98,USD,confirmed,true,true,523.96,2026-07-31T13:00:01.297Z
D0000324,P00082,2024-02-28T01:17:00.000Z,262.22,BRL,confirmed,true,true,262.22,2026-07-31T13:00:01.297Z
D0000957,P00216,2023-10-30T05:27:00.000Z,1604.20,BRL,confirmed,true,true,1604.2,2026-07-31T13:00:01.297Z
D0000489,P00122,2024-03-22T23:32:00.000Z,1269.20,BRL,confirmed,true,true,1269.2,2026-07-31T13:00:01.297Z
D0000544,P00136,2023-09-03T02:38:00.000Z,781.72,BRL,confirmed,true,true,781.72,2026-07-31T13:00:01.297Z
D0000041,P00008,2023-12-23T10:36:00.000Z,618.32,BRL,confirmed,true,true,618.32,2026-07-31T13:00:01.297Z
D0000282,P00072,2024-03-07T10:01:00.000Z,1702.24,BRL,failed,true,false,1702.24,2026-07-31T13:00:01.297Z
D0000942,P00216,2023-12-12T20:14:00.000Z,754.87,BRL,confirmed,true,true,754.87,2026-07-31T13:00:01.297Z
D0000231,P00059,2023-11-24T19:19:00.000Z,210.15,EUR,confirmed,true,true,1099.38,2026-07-31T13:00:01.297Z
D0000020,P00005,2023-10-07T21:14:00.000Z,389.80,USD,failed,true,false,1969.39,2026-07-31T13:00:01.297Z
D0000213,P00053,2024-01-30T05:17:00.000Z,705.75,BRL,confirmed,true,true,705.75,2026-07-31T13:00:01.297Z
D0000368,P00098,2024-02-17T10:47:00.000Z,820.53,BRL,confirmed,true,true,820.53,2026-07-31T13:00:01.297Z
D0000249,P00066,2023-12-29T19:51:00.000Z,116.01,USD,confirmed,true,true,578.01,2026-07-31T13:00:01.297Z
D0000311,P00078,2024-02-18T11:08:00.000Z,1338.41,BRL,confirmed,true,true,1338.41,2026-07-31T13:00:01.297Z
D0000574,P00139,2023-08-02T04:39:00.000Z,1338.72,BRL,confirmed,true,true,1338.72,2026-07-31T13:00:01.297Z
D0000001,P00001,2024-01-14T09:15:00.000Z,278.77,BRL,pending,true,false,278.77,2026-07-31T13:00:01.297Z
D0000468,P00118,2023-11-17T13:03:00.000Z,1860.87,BRL,confirmed,true,true,1860.87,2026-07-31T13:00:01.297Z
D0000403,P00106,2023-11-01T17:33:00.000Z,275.53,EUR,pending,true,false,1462.71,2026-07-31T13:00:01.297Z
D0000417,P00111,2024-02-09T01:40:00.000Z,291.67,EUR,confirmed,true,true,1537.45,2026-07-31T13:00:01.297Z
D0001007,P00221,2023-08-31T19:38:00.000Z,1982.62,BRL,confirmed,true,true,1982.62,2026-07-31T13:00:01.297Z
D0000085,P00026,2024-03-06T17:02:00.000Z,317.44,USD,failed,true,false,1546.91,2026-07-31T13:00:01.297Z
D0000663,P00152,2024-02-29T10:05:00.000Z,1408.47,BRL,confirmed,true,true,1408.47,2026-07-31T13:00:01.297Z
D0000979,P00217,2024-02-27T07:58:00.000Z,1014.84,BRL,confirmed,true,true,1014.84,2026-07-31T13:00:01.297Z
D0000743,P00172,2024-01-28T15:11:00.000Z,27.97,EUR,confirmed,true,true,146.87,2026-07-31T13:00:01.297Z
D0000457,P00116,2023-11-01T11:24:00.000Z,136.15,USD,confirmed,true,true,680.78,2026-07-31T13:00:01.297Z
D0000576,P00139,2023-10-18T21:05:00.000Z,1876.52,BRL,confirmed,true,true,1876.52,2026-07-31T13:00:01.297Z
D0000485,P00120,2024-01-27T14:14:00.000Z,87.20,BRL,failed,true,false,87.2,2026-07-31T13:00:01.297Z
D0001004,P00220,2024-01-31T16:24:00.000Z,301.82,BRL,confirmed,true,true,301.82,2026-07-31T13:00:01.297Z
D0000439,P00115,2023-10-26T13:55:00.000Z,963.37,BRL,failed,true,false,963.37,2026-07-31T13:00:01.297Z
D0001145,P00073,2024-02-12T08:45:00.000Z,1768.71,BRL,confirmed,true,true,1768.71,2026-07-31T13:00:01.297Z
D0001045,P00228,2024-03-01T02:27:00.000Z,960.79,BRL,confirmed,true,true,960.79,2026-07-31T13:00:01.297Z
D0000822,P00193,2024-03-18T17:43:00.000Z,862.02,BRL,confirmed,true,true,862.02,2026-07-31T13:00:01.297Z
D0000584,P00140,2023-10-15T15:59:00.000Z,1727.30,BRL,failed,true,false,1727.3,2026-07-31T13:00:01.297Z
D0000425,P00112,2023-10-13T02:57:00.000Z,815.22,BRL,confirmed,true,true,815.22,2026-07-31T13:00:01.297Z
D0000857,P00197,2023-08-16T16:30:00.000Z,158.32,EUR,confirmed,true,true,846.47,2026-07-31T13:00:01.297Z
D0000635,P00144,2023-12-28T13:04:00.000Z,272.65,BRL,confirmed,true,true,272.65,2026-07-31T13:00:01.297Z
D0001151,P00138,2024-02-13T15:34:00.000Z,282.17,USD,confirmed,true,true,1375.6,2026-07-31T13:00:01.297Z
D0000609,P00143,2024-01-22T06:46:00.000Z,1074.27,BRL,confirmed,true,true,1074.27,2026-07-31T13:00:01.297Z
D0000161,P00038,2024-03-06T13:22:00.000Z,1145.86,BRL,failed,true,false,1145.86,2026-07-31T13:00:01.297Z
D0000144,P00036,2023-10-25T09:05:00.000Z,1022.84,BRL,failed,true,false,1022.84,2026-07-31T13:00:01.297Z
D0000557,P00138,2024-01-21T21:34:00.000Z,76.80,USD,confirmed,true,true,374.14,2026-07-31T13:00:01.297Z
D0000264,P00070,2024-03-15T00:14:00.000Z,1903.19,BRL,confirmed,true,true,1903.19,2026-07-31T13:00:01.297Z
D0000102,P00028,2024-01-13T00:56:00.000Z,520.11,BRL,confirmed,true,true,520.11,2026-07-31T13:00:01.297Z
D0000657,P00148,2024-03-16T03:18:00.000Z,865.54,BRL,confirmed,true,true,865.54,2026-07-31T13:00:01.297Z
D0000376,P00099,2024-01-02T06:34:00.000Z,282.05,EUR,confirmed,true,true,1484.57,2026-07-31T13:00:01.297Z
D0000553,P00137,2023-10-11T17:40:00.000Z,263.49,EUR,confirmed,true,true,1405.03,2026-07-31T13:00:01.297Z
D0000680,P00153,2024-03-09T01:22:00.000Z,388.13,USD,confirmed,true,true,1866.15,2026-07-31T13:00:01.297Z
D0000481,P00120,2024-01-27T17:35:00.000Z,463.16,BRL,confirmed,true,true,463.16,2026-07-31T13:00:01.297Z
D0000410,P00109,2024-01-19T02:38:00.000Z,1940.61,BRL,confirmed,true,true,1940.61,2026-07-31T13:00:01.297Z
D0000239,P00061,2023-12-19T01:53:00.000Z,101.79,EUR,confirmed,true,true,539.24,2026-07-31T13:00:01.297Z
D0001136,P00078,2024-01-01T18:06:00.000Z,1081.47,BRL,confirmed,true,true,1081.47,2026-07-31T13:00:01.297Z
D0001013,P00222,2023-11-15T10:48:00.000Z,1458.70,BRL,confirmed,true,true,1458.7,2026-07-31T13:00:01.297Z
D0000017,P00005,2023-10-15T14:54:00.000Z,276.78,USD,failed,true,false,1401.47,2026-07-31T13:00:01.297Z
D0000842,P00195,2023-12-31T13:16:00.000Z,164.70,EUR,confirmed,true,true,874.44,2026-07-31T13:00:01.297Z
D0001043,P00228,2024-03-01T22:08:00.000Z,151.61,BRL,pending,true,false,151.61,2026-07-31T13:00:01.297Z
D0000525,P00135,2024-01-17T14:44:00.000Z,364.60,BRL,confirmed,true,true,364.6,2026-07-31T13:00:01.297Z
D0000424,P00112,2023-11-08T17:09:00.000Z,111.89,BRL,confirmed,true,true,111.89,2026-07-31T13:00:01.297Z
D0000971,P00217,2024-02-04T06:23:00.000Z,459.96,BRL,confirmed,true,true,459.96,2026-07-31T13:00:01.297Z
D0001063,P00231,2024-02-19T01:36:00.000Z,1852.43,BRL,failed,true,false,1852.43,2026-07-31T13:00:01.297Z
D0000243,P00063,2023-12-10T02:05:00.000Z,1678.70,BRL,confirmed,true,true,1678.7,2026-07-31T13:00:01.297Z
D0000399,P00104,2024-02-28T08:05:00.000Z,209.07,USD,confirmed,true,true,1029.81,2026-07-31T13:00:01.297Z
D0000141,P00036,2023-11-16T08:46:00.000Z,29.75,USD,pending,true,false,147.6,2026-07-31T13:00:01.297Z
D0000371,P00098,2024-02-18T01:04:00.000Z,559.16,BRL,confirmed,true,true,559.16,2026-07-31T13:00:01.297Z
D0000701,P00157,2024-03-09T02:46:00.000Z,860.44,BRL,confirmed,true,true,860.44,2026-07-31T13:00:01.297Z
D0000844,P00195,2024-03-14T00:25:00.000Z,238.96,EUR,confirmed,true,true,1275.28,2026-07-31T13:00:01.297Z
D0000210,P00053,2024-03-21T09:43:00.000Z,729.98,BRL,confirmed,true,true,729.98,2026-07-31T13:00:01.297Z
D0000290,P00073,2024-01-14T02:28:00.000Z,433.11,BRL,confirmed,true,true,433.11,2026-07-31T13:00:01.297Z
D0000855,P00197,2023-08-14T05:04:00.000Z,189.62,EUR,confirmed,true,true,1009.92,2026-07-31T13:00:01.297Z
D0000642,P00145,2023-12-03T01:09:00.000Z,1594.87,BRL,confirmed,true,true,1594.87,2026-07-31T13:00:01.297Z
D0000551,P00137,2023-10-12T10:00:00.000Z,945.77,BRL,confirmed,true,true,945.77,2026-07-31T13:00:01.297Z
