bet_id,player_id,bet_ts,stake,currency,product,payout,_source_file,_ingested_at
B0000455,P00037,2023-12-01T21:43:00Z,725.46,BRL,sports,934.67,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001320,P00111,2024-01-30T11:27:00Z,134.51,EUR,sports,300.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002041,P00143,2024-01-30T12:45:00Z,732.48,BRL,casino,973.49,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001272,P00105,2023-12-22T18:02:00Z,33.90,BRL,sports,112.25,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003629,P00246,2024-02-16T21:25:00Z,360.44,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001458,P00118,2023-11-12T01:19:00Z,124.32,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000961,P00081,2023-11-02T18:18:00Z,67.10,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003192,P00219,2024-02-17T05:08:00Z,767.79,BRL,casino,1978.42,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001119,P00094,2023-11-20T09:35:00Z,705.66,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002933,P00210,2023-12-13T16:03:00Z,825.43,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000174,P00016,2023-10-18T22:39:00Z,170.70,BRL,casino,450.33,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001600,P00122,2024-03-12T10:15:00Z,255.07,BRL,casino,875.58,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000808,P00070,2024-03-06T03:02:00Z,278.64,BRL,casino,383.55,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000356,P00029,2023-12-07T02:06:00Z,152.74,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003011,P00216,2023-10-29T11:29:00Z,194.58,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003363,P00228,2024-03-07T02:56:00Z,760.13,BRL,casino,2186.38,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001956,P00140,2023-10-16T04:15:00Z,126.50,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002862,P00204,2024-01-03T10:00:00Z,22.51,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002879,P00206,2023-11-23T21:49:00Z,382.88,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003441,P00232,2024-03-18T20:51:00Z,120.81,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000472,P00038,2024-03-11T22:19:00Z,359.91,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002242,P00156,2024-02-14T00:12:00Z,622.89,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002932,P00210,2024-02-20T02:02:00Z,190.31,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002199,P00153,2024-03-10T23:24:00Z,168.50,USD,casino,348.35,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003502,P00238,2023-11-08T18:37:00Z,750.00,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001356,P00112,2023-12-07T22:25:00Z,949.95,BRL,casino,2454.05,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000163,P00013,2023-12-11T09:31:00Z,872.75,BRL,sports,1440.09,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003170,P00218,2023-11-06T04:36:00Z,96.64,EUR,sports,305.95,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002585,P00189,2023-11-13T22:54:00Z,202.01,BRL,sports,290.57,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001827,P00138,2024-01-13T01:28:00Z,167.89,USD,sports,400.86,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001539,P00120,2024-01-27T19:37:00Z,993.66,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003642,P00246,2024-01-13T04:26:00Z,715.93,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003421,P00231,2024-02-18T10:21:00Z,294.81,BRL,sports,655.72,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002118,P00148,2024-03-14T06:05:00Z,863.66,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003021,P00216,2023-10-15T00:49:00Z,112.46,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001621,P00125,2023-12-27T02:26:00Z,674.93,BRL,sports,2156.33,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000527,P00043,2024-01-30T17:41:00Z,327.26,BRL,casino,854.18,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002192,P00153,2024-03-09T16:48:00Z,48.86,USD,casino,70.61,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002237,P00156,2024-01-13T01:34:00Z,238.52,BRL,sports,780.94,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003032,P00216,2023-12-12T05:32:00Z,756.05,BRL,casino,1284.68,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001822,P00138,2024-02-11T00:57:00Z,189.78,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003387,P00229,2023-09-02T14:14:00Z,774.98,BRL,casino,1592.57,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002048,P00143,2024-01-31T03:58:00Z,852.56,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002757,P00198,2023-12-15T02:57:00Z,15.25,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002490,P00185,2024-01-09T00:34:00Z,826.11,BRL,casino,2361.86,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002114,P00148,2024-03-12T08:38:00Z,479.24,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002833,P00202,2024-02-26T01:40:00Z,45.16,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002836,P00202,2024-03-01T00:44:00Z,288.09,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001358,P00112,2023-10-20T01:58:00Z,43.43,BRL,casino,129.84,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001973,P00142,2023-11-15T03:38:00Z,43.82,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003381,P00229,2023-09-24T18:35:00Z,595.72,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000254,P00023,2024-02-26T02:21:00Z,386.55,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002866,P00204,2023-12-20T02:33:00Z,601.78,BRL,casino,1521.82,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002919,P00210,2024-02-18T22:11:00Z,543.12,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002077,P00144,2024-01-08T13:22:00Z,632.74,BRL,casino,1290.13,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001708,P00135,2023-12-25T01:22:00Z,498.39,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003592,P00243,2024-02-02T11:42:00Z,604.80,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001522,P00118,2023-11-05T01:39:00Z,22.05,USD,casino,61.47,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002693,P00194,2023-09-21T11:39:00Z,128.70,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002754,P00198,2023-12-11T12:00:00Z,16.94,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001273,P00105,2023-12-29T12:47:00Z,72.76,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000506,P00040,2024-02-28T08:52:00Z,870.90,BRL,sports,1777.62,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003187,P00219,2024-02-13T13:12:00Z,852.96,BRL,sports,2089.64,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000578,P00048,2023-11-05T21:18:00Z,699.73,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001316,P00111,2023-11-14T17:45:00Z,76.17,EUR,sports,220.61,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000196,P00017,2023-12-15T17:54:00Z,474.75,BRL,sports,930.23,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002641,P00193,2024-01-21T05:22:00Z,481.51,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003639,P00246,2024-02-13T02:39:00Z,848.27,BRL,casino,2729.69,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001366,P00113,2024-01-20T11:45:00Z,128.28,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000748,P00066,2023-12-24T14:56:00Z,918.61,BRL,casino,3196.79,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000458,P00037,2023-11-26T03:31:00Z,389.83,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000932,P00078,2024-02-09T22:55:00Z,350.15,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002121,P00148,2024-03-14T23:40:00Z,493.82,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000587,P00050,2023-09-26T01:02:00Z,657.98,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001171,P00098,2024-01-14T10:56:00Z,105.90,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001554,P00120,2024-01-27T17:16:00Z,695.45,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002258,P00157,2024-02-23T05:16:00Z,840.31,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002307,P00160,2024-01-14T04:19:00Z,741.95,BRL,sports,1335.99,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001534,P00120,2024-01-27T03:00:00Z,856.00,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002160,P00153,2024-03-10T11:02:00Z,165.73,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001612,P00125,2023-12-28T12:50:00Z,277.16,BRL,sports,698.11,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002100,P00145,2023-08-31T15:40:00Z,233.96,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002498,P00187,2023-10-19T12:06:00Z,102.88,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002481,P00184,2023-11-20T12:08:00Z,83.53,USD,casino,213.94,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001722,P00135,2024-01-02T17:49:00Z,5.20,EUR,sports,10.82,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002859,P00202,2024-02-25T07:49:00Z,760.89,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003667,P00249,2023-12-06T17:44:00Z,59.08,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003007,P00216,2023-10-11T03:25:00Z,136.04,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002328,P00164,2024-02-09T07:41:00Z,19.21,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003028,P00216,2023-12-07T04:48:00Z,546.27,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002011,P00143,2024-02-05T02:47:00Z,347.41,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000181,P00016,2024-01-08T16:01:00Z,506.99,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000037,P00004,2024-02-21T06:03:00Z,433.69,BRL,casino,960.66,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003695,P00250,2023-09-21T18:53:00Z,139.12,EUR,casino,398.81,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002235,P00156,2024-01-05T16:17:00Z,652.20,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003550,P00241,2023-12-21T15:41:00Z,699.00,BRL,sports,1962.83,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001828,P00138,2024-02-16T14:41:00Z,37.18,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002826,P00202,2024-03-07T23:01:00Z,343.92,BRL,casino,863.62,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003174,P00218,2023-11-11T07:26:00Z,806.18,BRL,sports,2738.47,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001533,P00120,2024-01-27T01:34:00Z,215.82,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001149,P00097,2023-12-10T18:17:00Z,116.80,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000964,P00081,2023-10-31T02:35:00Z,119.64,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001301,P00110,2023-11-24T13:01:00Z,16.12,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003445,P00232,2024-02-13T07:32:00Z,127.75,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000706,P00060,2024-02-17T21:31:00Z,40.45,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001542,P00120,2024-01-27T00:42:00Z,263.30,BRL,casino,884.54,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002764,P00198,2023-12-12T17:00:00Z,130.38,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001244,P00102,2024-01-28T18:19:00Z,124.37,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001515,P00118,2023-10-22T17:35:00Z,87.37,EUR,casino,270.15,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001655,P00130,2023-12-10T00:27:00Z,460.25,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003074,P00216,2023-11-15T13:48:00Z,750.64,BRL,sports,1334.31,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003126,P00217,2024-02-07T06:00:00Z,361.43,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000252,P00023,2024-02-25T21:32:00Z,743.35,BRL,casino,2271.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000521,P00043,2024-01-26T10:32:00Z,299.14,BRL,casino,967.71,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000473,P00038,2024-03-12T08:21:00Z,318.92,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002549,P00188,2024-02-11T17:34:00Z,67.43,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003591,P00242,2023-11-15T12:14:00Z,50.76,EUR,casino,114.02,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003575,P00241,2023-12-28T12:23:00Z,35.88,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000170,P00014,2024-03-22T19:55:00Z,70.27,EUR,casino,226.90,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002406,P00172,2024-01-30T14:49:00Z,116.08,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002990,P00215,2023-11-06T02:08:00Z,78.85,BRL,sports,199.17,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000849,P00072,2024-01-12T03:32:00Z,5.46,BRL,casino,15.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000492,P00038,2024-03-20T21:11:00Z,25.14,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002451,P00182,2024-01-01T22:51:00Z,954.40,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000335,P00028,2023-09-28T11:51:00Z,974.36,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003263,P00222,2023-11-16T04:23:00Z,87.91,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003225,P00220,2024-02-22T07:55:00Z,385.29,BRL,sports,973.27,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000939,P00078,2024-02-20T17:59:00Z,132.68,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003236,P00222,2023-11-19T19:59:00Z,243.96,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003266,P00222,2023-11-18T07:45:00Z,831.38,BRL,sports,1476.96,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001225,P00101,2023-12-28T08:10:00Z,5.53,BRL,sports,9.86,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003374,P00229,2023-12-10T13:56:00Z,949.26,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000759,P00066,2023-12-27T11:57:00Z,143.03,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000365,P00029,2023-12-07T06:40:00Z,574.23,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002789,P00202,2024-03-06T08:59:00Z,106.63,BRL,casino,301.24,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001256,P00103,2024-03-13T03:23:00Z,107.05,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000781,P00068,2023-12-05T22:54:00Z,154.70,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000764,P00066,2023-12-29T01:33:00Z,116.55,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002046,P00143,2024-01-31T15:24:00Z,216.45,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002479,P00184,2023-12-05T01:07:00Z,46.51,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000888,P00075,2024-01-27T19:21:00Z,105.23,EUR,sports,174.48,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000032,P00004,2024-03-02T01:08:00Z,657.01,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003395,P00230,2023-11-14T14:02:00Z,918.53,BRL,casino,1166.46,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001208,P00100,2023-12-31T22:35:00Z,20.86,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000256,P00023,2024-02-23T06:27:00Z,92.59,USD,casino,238.74,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001954,P00140,2023-10-11T02:04:00Z,383.66,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002155,P00153,2024-03-10T00:16:00Z,21.20,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001157,P00098,2024-03-14T00:52:00Z,177.38,USD,sports,374.36,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002260,P00157,2024-01-30T04:46:00Z,949.79,BRL,casino,1739.99,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001087,P00091,2023-09-20T16:01:00Z,74.07,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002352,P00166,2024-03-19T00:36:00Z,957.53,BRL,casino,1622.65,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000971,P00081,2023-11-09T05:11:00Z,669.37,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002716,P00195,2024-03-04T01:36:00Z,82.80,EUR,sports,245.23,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001741,P00135,2024-01-16T11:41:00Z,830.09,BRL,sports,1242.90,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003350,P00227,2024-02-13T07:44:00Z,72.71,BRL,casino,116.32,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002935,P00210,2023-12-07T17:43:00Z,16.08,BRL,sports,27.92,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002244,P00156,2024-02-16T14:52:00Z,183.19,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002664,P00193,2024-03-23T19:35:00Z,119.15,BRL,sports,300.04,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002151,P00153,2024-03-09T21:22:00Z,16.60,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000756,P00066,2023-12-28T02:04:00Z,176.15,USD,sports,489.62,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000450,P00036,2024-01-28T14:32:00Z,739.65,BRL,sports,2196.01,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002093,P00145,2023-08-31T05:37:00Z,130.85,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002472,P00182,2024-02-18T05:34:00Z,401.83,BRL,casino,602.82,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003153,P00217,2024-02-18T18:22:00Z,367.71,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000503,P00040,2024-03-10T00:22:00Z,999.10,BRL,casino,2548.33,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001181,P00099,2023-12-20T22:32:00Z,146.95,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003524,P00241,2023-12-23T12:21:00Z,463.56,BRL,sports,1245.47,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001692,P00135,2023-12-22T00:55:00Z,250.82,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002156,P00153,2024-03-10T00:36:00Z,3.81,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002609,P00192,2024-01-31T01:47:00Z,980.05,BRL,casino,2045.96,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002497,P00187,2023-10-15T08:00:00Z,123.68,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001528,P00120,2024-01-27T07:22:00Z,790.40,BRL,casino,2164.47,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
